1501,2355,23555017,5017,Старши учител танцово изкуство в център за подкрепа за личностно развитие и в Националния дворец на децата
1502,2355,23557018,7018,Главен учител танцово изкуство в център за подкрепа за личностно развитие и в Националния дворец на децата
1503,2355,23555019,5019,Учител Преподавател театрално изкуство в занимания по интереси
1504,2355,23555022,5022,Учител театрално изкуство в център за подкрепа за личностно развитие и в Националния дворец  на децата
1505,2355,23555023,5023,Старши учител театрално изкуство в център за подкрепа за личностно развитие и в Националния дворец  на децата
1506,2355,23557024,7024,Главен учител театрално изкуство в център за подкрепа за личностно развитие в Националния
1507,2356,2356,"",Други преподаватели по информационни технологии в извънкласни и извънучилищни дейности
1508,2356,23565001,5001,Учител Преподавател по информационни технологии в занимания по интереси
1509,2356,23565003,5003,Учител информационни технолигии в център за подкрепа за личностно развитие в Националния дворец  на децата
1510,2356,23565004,5004,Старши учител информационни технолигии в център за подкрепа за личностно развитие и в Националния дворец  на децата
1511,2356,23567005,7005,Главен учител информационни технолигии в център за подкрепа за личностно развитие и в Националния дворец  на децата
1512,2359,2359,"",Други преподаватели н.д.
1513,2359,23596001,6001,Заместник - директор административно-стопанска дейност
1514,2359,23596002,6002,Заместник - директор учебна дейност
1515,2359,23596003,6003,Заместник - директор учебно -производствена дейност
1516,2359,23596004,6004,Заместник-директор учебно- творческа дейност
1517,2359,23596005,6005,Заместник - директор спортна дейност
1518,2359,23596008,6008,Възпитател
1519,2359,23596009,6009,Старши възпитател
1520,2359,23596010,6010,Главен възпитател
1521,2359,23596011,6011,Педагогически съветник
1522,2359,23596012,6012,Педагог
1523,2359,23595013,5013,Учител литературно творчество в занимания по интереси
1524,2359,23595016,5016,Учител литературно творчество в център за подкрепа за личностно развитие и в Националния дворец на децата
1525,2359,23595017,5017,Старши учител литературно творчество в център за подкрепа за личностно развитие и в Националния дворец на децата
1526,2359,23597018,7018,Главен учител литературно творчество в център за подкрепа за личностно развитие и в Националния дворец на децата
1527,2359,23595019,5019,Учител Преподавател природо-математически учебни предмети в занимания по интереси
1528,2359,23595022,5022,Учител природо-математически учебни предмети в център за подкрепа за личностно развитие и в Националния дворец на децата
1529,2359,23595023,5023,Старши учител природо-математически учебни предмети в център за подкрепа за личностно развитие и в Националния дворец  на децата
1530,2359,23597024,7024,Главен учител природо-математически учебни предмети в център за подкрепа за личностно развитие и в Националния дворец  на децата
1531,2359,23595025,5025,Учител Преподавател селскостопански учебни предмети и екология и опазване на околната среда в занимания по интереси
1532,2359,23595028,5028,Учител селскостопански учебни предмети и екология и опазване на околната среда в център за подкрепа за личностно развитие и в Националния дворец на децата
1533,2359,23595029,5029,Старши учител селскостопански учебни предмети и екология и опазване на околната среда в център за подкрепа за личностно развитие и в Националния
1534,2359,23597030,7030,Главен учител селскостопански учебни предмети и екология и опазване на околната среда в център за подкрепа за личностно развитие и в Националния
1535,2359,23595031,5031,Учител Преподавател спортни дейности и туризъм в занимания по интереси
1600,2421,24216003,6003,Експерт капитално строителство
1536,2359,23595034,5034,Учител спортни дейности и туризъм в център за подкрепа за личностно развитие и в Националния дворец  на децата
1537,2359,23595035,5035,Старши учител спортни дейности и туризъм в център за подкрепа за личностно развитие и в Националния дворец  на децата
1538,2359,23597036,7036,Главен учител спортни дейности и туризъм в център за подкрепа за личностно развитие и в Националния дворец  на децата
1539,2359,23595037,5037,Учител Преподавател хуманитарни и обществени дисциплини в  занимания по интереси
1540,2359,23595040,5040,Учител хуманитарни и обществени дисциплини в  център за подкрепа за личностно развитие и в Националния дворец  на децата
1541,2359,23595041,5041,Старши учител хуманитарни и обществени дисциплини в  център за подкрепа за личностно развитие и в Националния дворец  на децата
1542,2359,23597042,7042,Главен учител хуманитарни и обществени дисциплини в  център за подкрепа за личностно развитие и в Националния дворец  на децата
1543,2359,23595043,5043,Ръководител на направление Информационни и комуникационни технологии
1544,2359,23595044,5044,Специалист дистанционно обучение
1545,2359,23592045,2045,Майстор учебно производство
1546,2359,23595046,5046,Ръководител на учебна дейност
1547,2359,23596047,6047,Инспектор учебна дейност
1548,2359,23596048,6048,Слухово-речев рехабилитатор на деца с увреден слух
1549,2359,23595049,5049,Инспектор Национален инспекторат по образованието
1550,2359,23595050,5050,"Хореограф, в институциите в системата на предучилищното и училищното образование"
1551,2359,23595051,5051,"Корепетитор, в институциите в системата на предучилищното и училищното образование"
1552,2359,23595052,5052,"Треньор по вид спорт, в институциите в системата на предучилищното и училищното образование"
1553,2359,23596053,6053,Заместник-директор на център за подкрепа за личностно развитие
1554,2359,23596054,6054,Заместник-директор на детска градина
1555,24,24,"",СТОПАНСКИ И АДМИНИСТРАТИВНИ СПЕЦИАЛИСТИ
1556,241,241,"",Финансови специалисти
1557,2411,2411,"",Одитори и счетоводители
1558,2411,24116001,6001,Дипломиран експерт счетоводител
1559,2411,24116002,6002,Главен счетоводител
1560,2411,24116003,6003,Заместник главен счетоводител
1561,2411,24116004,6004,Счетоводител
1562,2411,24114005,4005,Старши счетоводител
1563,2411,24114006,4006,Младши счетоводител
1564,2411,24116007,6007,Одитор
1565,2411,24116008,6008,Асистент одитор
1566,2411,24116009,6009,Старши помощник одитор
1567,2411,24116010,6010,Вътрешен одитор
1568,2411,24116011,6011,Ревизор
1569,2411,24116012,6012,Финансов контрольор
1570,2411,24116013,6013,Синдик
1571,2411,24116014,6014,Ликвидатор
1572,2411,24116015,6015,Старши банков служител финансов контрол
1573,2411,24115016,5016,Член на Одитен комитет
1574,2411,24115017,5017,Старши одитор
1575,2411,24116018,6018,Одитор по чл.45 от Закона за вътрешния одит в публичния сектор
1576,2412,2412,"",Финансови и инвестиционни консултанти
1577,2412,24126001,6001,Експерт хеджиране
1578,2412,24126002,6002,Експерт инвеститорски контрол
1579,2412,24126003,6003,Инвестиционен консултант
1580,2412,24126004,6004,Експерт имуществено планиране
1581,2412,24126005,6005,Експерт финансово планиране
1582,2412,24126006,6006,Експерт застраховане
1583,2412,24125007,5007,Мениджър методология и развитие на застрахователни продукти
1584,2412,24125008,5008,Експерт банка финансова платежна институция
1585,2412,24126009,6009,Данъчен консултант
1586,2412,24126010,6010,Преговарящ управление на просрочията
1587,2412,24126011,6011,Преговарящ управление на вземанията
1588,2413,2413,"",Финансови анализатори
1589,2413,24136001,6001,Финансов анализатор
1590,2413,24136002,6002,Анализатор банка
1591,2413,24136003,6003,Експерт финансови и стопански анализи
1592,2413,24136004,6004,Експерт връзки с инвеститорите
1593,2413,24136005,6005,Анализатор облигации
1594,2413,24136006,6006,Консултант ценни книжа
1595,2413,24136007,6007,Инвестиционен анализатор
1596,242,242,"",Административни специалисти
1597,2421,2421,"",Анализатори по управление и организация
1602,2421,24216005,6005,Експерт логистика
1603,2421,24216006,6006,Експерт търговия
1604,2421,24216007,6007,Бизнес консултант
1605,2421,24216008,6008,Консултант по управление
1606,2421,24216009,6009,Анализатор ефективност на търговската дейност
1607,2421,24216010,6010,Одитор качество
1608,2421,24216011,6011,Организатор стопански дейности
1609,2421,24216012,6012,Организатор ремонт и поддръжка
1610,2421,24216013,6013,Координатор производство
1611,2421,24216014,6014,Специалист сигурност
1612,2421,24216015,6015,Специалист комуникации
1613,2421,24216016,6016,Специалист логистика
1614,2421,24216017,6017,Специалист качество
1615,2421,24216018,6018,Специалист технически контрол
1616,2421,24216019,6019,Специалист игри и тиражи
1617,2421,24216020,6020,Координатор програмна дейност радио и телевизия
1618,2421,24215021,5021,Експерт управление на собствеността
1619,2421,24215022,5022,Експерт обществени поръчки
1620,2421,24215023,5023,Ръководител Мениджър  качество
1621,2421,24215024,5024,Експерт лизинг
1622,2421,24215025,5025,Мениджър ключови клиенти
1623,2421,24215026,5026,Експерт  доставки преработваща промишленост
1624,2421,24215027,5027,Мениджър проекти
1625,2421,24215028,5028,Експерт продажби
1626,2421,24215029,5029,Търговски пълномощник
1627,2421,24215030,5030,Ръководител търговски екип
1628,2421,24216031,6031,Специалист банка финансова платежна институция
1629,2421,24216032,6032,"Експерт/ Координатор, изложби и събития в музей/художествена галерия"
1630,2422,2422,"",Специалисти по администриране на политики
1631,2422,24227001,7001,Главен методолог НОИ
1632,2422,24226002,6002,Главен инспектор администрация
1633,2422,24226003,6003,Експерт социално осигуряване
1634,2422,24226004,6004,Експерт програми и проекти
1635,2422,24226005,6005,Експерт международно сътрудничество
1636,2422,24226006,6006,Експерт европейска интеграция
1637,2422,24226007,6007,Сътрудник по управление на европейски проекти и програми
1638,2422,24226008,6008,Главен инженер община район
1639,2422,24227009,7009,Главен инженер Столична община
1640,2422,24226012,6012,Главен счетоводител община район
1641,2422,24227013,7013,Главен счетоводител бюджетен
1642,2422,24227014,7014,Главен счетоводител държавен служител
1643,2422,24225015,5015,Младши вътрешен одитор
1644,2422,24226016,6016,Главен вътрешен одитор
1645,2422,24226017,6017,Старши вътрешен одитор
1646,2422,24226018,6018,Главен одитор по чл. 45 ал.1 от Закона за вътрешния одит в публичния сектор
1647,2422,24226019,6019,Старши одитор по чл. 45 ал.1 от Закона за вътрешния одит в публичния сектор
1648,2422,24226020,6020,Младши одитор по чл. 45 ал.1 от Закона за вътрешния одит в публичния сектор
1649,2422,24226021,6021,Стажант-одитор
1650,2422,24227022,7022,Държавен вътрешен одитор
1651,2422,24227023,7023,Главен одитор Сметна палата
1652,2422,24227024,7024,Старши одитор Сметна палата
1653,2422,24227025,7025,Одитор Сметна палата
1654,2422,24227026,7026,Стажант-одитор Сметна палата
1655,2422,24227027,7027,Държавен одитор по чл. 45 ал.1 от Закона за вътрешния одит в публичния сектор
1656,2422,24227028,7028,Главен вътрешен одитор Народно събрание Президент Министерски съвет
1657,2422,24226029,6029,Старши счетоводител държавен служител
1658,2422,24227031,7031,Финансов контрольор държавен служител
1659,2422,24227032,7032,Главен юрисконсулт държавен служител
1660,2422,24227033,7033,Старши юрисконсулт държавен служител
1661,2422,24226035,6035,Социален работник държавен служител
1662,2422,24225036,5036,Младши инспектор
1663,2422,24225037,5037,Младши публичен изпълнител
1664,2422,24225038,5038,Старши експерт кметство
1665,2422,24225039,5039,Младши експерт кметство
1666,2422,24225040,5040,Младши експерт
1667,2422,24226041,6041,Главен експерт
1668,2422,24226042,6042,Главен експерт Народно събрание Президент Министерски съвет
1669,2422,24226043,6043,Главен инспектор
1670,2422,24226044,6044,Главен публичен изпълнител
1671,2422,24226045,6045,Митнически дознател администрация и Столична община
1672,2422,24226046,6046,Старши експерт
1673,2422,24226047,6047,Старши инспектор
1674,2422,24226048,6048,Старши публичен изпълнител
1675,2422,24226049,6049,Съветник министър
1676,2422,24226050,6050,Експерт кабинета на министър
1677,2422,24226051,6051,Началник сектор областно звено
1678,2422,24226052,6052,Старши инспектор областно звено
1679,2422,24226053,6053,Инспектор областно звено
1680,2422,24226054,6054,Служител по сигурността на информацията община район
1681,2422,24226055,6055,Секретар МКБППМН
1682,2422,24226056,6056,Експерт
1683,2422,24226057,6057,Инспектор гражданско въздухоплаване
1684,2422,24227058,7058,Главен инженер
1685,2422,24227059,7059,Държавен експерт
1686,2422,24227060,7060,Държавен инспектор
1687,2422,24227061,7061,Държавен публичен изпълнител
1688,2422,24227062,7062,Правителствен агент Министерство на правосъдието
1689,2422,24227063,7063,Правителствен преводач
1690,2422,24227064,7064,Редактор стилист на нормативни актове
1691,2422,24227065,7065,Служител сигурност на информацията
1692,2422,24227066,7066,Съветник Народно събрание Президент Министерски съвет
1693,2422,24227067,7067,Началник група областно звено
1694,2422,24227068,7068,Служител по сигурността на информацията министерство администрация Столична община
1695,2422,24227069,7069,Главен експерт Сметна палата
1696,2422,24227070,7070,Старши експерт Сметна палата
1697,2422,24227071,7071,Експерт Сметна палата
1698,2422,24227072,7072,Служител по сигурността на информацията Народно събрание Президент Министерски съвет
1699,2422,24227073,7073,Държавен финансов инспектор
1700,2422,24227074,7074,Главен финансов инспектор
1701,2422,24227075,7075,Старши финансов инспектор
1702,2422,24227076,7076,Младши финансов инспектор
1703,2422,24227077,7077,Експерт управление при кризи и отбранително мобилизационна подготовка
1704,2422,24227078,7078,Обществен посредник
1705,2422,24227079,7079,Научен секретар
1706,2422,24227080,7080,Главен асистент
1707,2422,24227081,7081,Асистент
1708,2422,24227082,7082,Доцент
1709,2422,24227083,7083,Професор
1710,2422,24226084,6084,Експерт стопанско управление
1711,2422,24226085,6085,Съветник
1712,2422,24226086,6086,Инспектор по банков надзор
1713,2422,24226087,6087,Ръководител смяна Обработка на тиражите
1714,2422,24226088,6088,Ръководител на регионален център за обработка на тиражите
1715,2422,24225089,5089,Изследовател
1716,2422,24225090,5090,Мениджър корпоративен център банка финансова платежна институция
1717,2422,24225091,5091,Областен мениджър банка финансова платежна институция
1718,2422,24225092,5092,Длъжностно лице по безопасност и здраве
1719,2422,24226093,6093,Експерт към политическия кабинет на заместник министър-председател
1720,2422,24226094,6094,Експерт към политическия кабинет на министър-председателя
1721,2422,24226095,6095,Съветник към политическия кабинет на министър-председателя
1722,2422,24226096,6096,Независим оценител
1723,2422,24227097,7097,Финансов инспектор
1724,2422,24225098,5098,Председател на регионална структура на организация на работниците и служителите
1725,2422,24227099,7099,Юрисконсулт държавен служител
1726,2422,24225100,5100,Инспектор държавен служител
1727,2422,24225101,5101,Публичен изпълнител държавен служител
1728,2422,24225102,5102,Счетоводител държавен служител
1729,2422,24225103,5103,Секретар на Местна комисия за борба с трафика на хора
1730,2422,24227104,7104,Длъжностно лице по регистрацията по Закона за търговския регистър и регистъра на юридическите лица с нестопанска цел
1731,2422,24225105,5105,"Инженер, държавен служител"
1732,2422,24227106,7106,Инспектор в служба „Военна информация“
1733,2422,24225107,5107,"Областен координатор, организация на работниците и служителите"
1734,2422,24226108,6108,Длъжностно лице по защита на данните
1735,2422,24227109,7109,Член на научна група в музей/художествена галерия
1736,2423,2423,"",Специалисти по управление на персонала и кариерно развитие
1737,2423,24236001,6001,Експерт индустриални отношения
1738,2423,24236002,6002,Експерт нормиране на труда
1881,2619,2619,"",Юристи н.д.
1739,2423,24236003,6003,Експерт организация на труда
1740,2423,24236004,6004,Експерт подбор на персонала
1741,2423,24236005,6005,Експерт професионално кариерно ориентиране
1742,2423,24236006,6006,Експерт трудова заетост
1743,2423,24236007,6007,Експерт трудово посредничество и професионално ориентиране
1744,2423,24236008,6008,Експерт управление на човешките ресурси
1745,2423,24236009,6009,Кариерен консултант
1746,2423,24235010,5010,Специалист управление на човешките ресурси
1747,2423,24235011,5011,Експерт труд и работна заплата
1748,2424,2424,"",Специалисти по обучение и развитие на персонала
1749,2424,24246001,6001,Експерт обучение и квалификация
1750,2424,24246002,6002,Специалист обучение и развитие
1751,2424,24246003,6003,Специалист развитие на работната сила
1752,2424,24246004,6004,Организатор обучение
1753,243,243,"",Специалисти по продажби маркетинг и връзки с обществеността
1754,2431,2431,"",Специалисти по реклама и маркетинг
1755,2431,24316001,6001,Анализатор проучване на пазари
1756,2431,24316002,6002,Експерт маркетинг
1757,2431,24316003,6003,Експерт реклама
1758,2431,24316004,6004,Експерт политика на цените
1759,2431,24316005,6005,Експерт външна търговия
1760,2432,2432,"",Специалисти по връзки с обществеността
1761,2432,24326001,6001,Експерт връзки с обществеността
1762,2433,2433,"",Специалисти по продажби в областта на медицината и техниката (без информационни и комуникационни технологии)
1763,2433,24337002,7002,Лекар-медицински представител
1764,2433,24336003,6003,Специалист продажби в областта на медицината
1765,2433,24336004,6004,Специалист продажби в областта на  техниката (без информационни и комуникационни технологии)
1766,2434,2434,"",Специалисти по продажби в областта на информационните и комуникационни технологии
1767,2434,24346001,6001,Мениджър акаунт: продажби (информационни и комуникационни технологии)
1768,2434,24346002,6002,Търговски представител: ИКТ
1769,2434,24346003,6003,Агент продажби ИКТ
1770,2434,24346004,6004,Консултант продажби ИКТ
1771,2434,24345005,5005,Продуктов мениджър
1772,25,25,"",СПЕЦИАЛИСТИ ПО ИНФОРМАЦИОННИ И КОМУНИКАЦИОННИ ТЕХНОЛОГИИ
1773,251,251,"",Разработчици на софтуер и софтуерни приложения и анализатори
1774,2511,2511,"",Системни анализатори
1775,2511,25116001,6001,Системен анализатор информационни технологии
1776,2511,25116002,6002,Бизнес анализатор информационни технологии
1777,2511,25116003,6003,Експерт анализ и дизайн
1778,2511,25116004,6004,Проектант информационни системи
1779,2511,25116005,6005,Бизнес консултант информационни технологии
1780,2511,25116006,6006,Анализатор САП
1781,2511,25116007,6007,Консултант САП
1782,2511,25116008,6008,Научен работник компютърни науки
1783,2511,25116009,6009,Администратор САП бизнес анализи
1784,2511,25115010,5010,Системен архитект
1785,2512,2512,"",Софтуерни разработчици
1786,2512,25126001,6001,Експерт проектиране и програмиране
1787,2512,25126002,6002,Дизайнер софтуер
1788,2512,25126003,6003,Системен проектант
1789,2512,25126004,6004,Разработчик софтуер
1790,2512,25126005,6005,Програмист-аналитик
1791,2512,25125006,5006,Ръководител ИТ проекти
1792,2513,2513,"",Разработчици на уебсъдържание и мултимедия
1793,2513,25136001,6001,Експерт проектиране компютърни системи и мрежи
1794,2513,25136002,6002,Програмист уеб сайтове
1795,2513,25136003,6003,Програмист мултимедия
1796,2513,25136004,6004,Проектант уеб сайтове
1797,2513,25136005,6005,Консултант интернет програмиране
1798,2513,25136006,6006,Разработчик Интернет приложения
1799,2513,25136007,6007,Разработчик  компютърни игри
1800,2513,25136008,6008,Разработчик интерактивно съдържание
1801,2513,25136009,6009,Разработчик мултимедия
1802,2513,25136010,6010,Специалист мултимедия
1803,2514,2514,"",Приложни програмисти
1804,2514,25146001,6001,Програмист софтуерни приложения
1805,2514,25143002,3002,Специалист приложно програмиране
1806,2514,25146003,6003,Програмист системи за управление на бизнеса
1882,2619,26197002,7002,Нотариус
1807,2514,25146004,6004,Програмист системи за управление на бази данни
1808,2514,25145005,5005,Ръководител екип програмисти
1809,2519,2519,"",Разработчици на софтуер и софтуерни приложения и анализатори н.д.
1810,2519,25196001,6001,Експерт системно осигуряване
1811,2519,25196002,6002,Експерт технологично поддържане
1812,2519,25196003,6003,Специалист координатор информационни технологии
1813,2519,25196004,6004,Специалист планиране информационни технологии
1814,2519,25196005,6005,Специалист тестване софтуер
1815,2519,25196006,6006,Аналитик компютърно осигуряване на качеството
1816,2519,25196007,6007,Специалист обучение софтуерни приложения
1817,2519,25196008,6008,Координатор ИТ проекти
1818,252,252,"",Специалисти по бази данни и мрежи
1819,2521,2521,"",Проектанти и администратори на бази данни
1820,2521,25216001,6001,Аналитик бази данни
1821,2521,25216002,6002,Администратор бази данни
1822,2521,25216003,6003,Експерт системен софтуер за бази данни
1823,2521,25216004,6004,Проектант бази данни
1824,2521,25216005,6005,Програмист бази данни
1825,2522,2522,"",Системни администратори
1826,2522,25226001,6001,Системен администратор
1827,2522,25226002,6002,Мрежови администратор
1828,2522,25226003,6003,Администратор информационни системи
1829,2522,25226004,6004,Приложен администратор
1830,2522,25226005,6005,Администратор компютърни системи
1831,2522,25226006,6006,Консултант администриране на системи
1832,2522,25226007,6007,Мениджър администриране на системи
1833,2522,25226008,6008,Експерт администриране на системи
1834,2522,25226009,6009,Специалист компютърни мрежи и системи
1835,2523,2523,"",Специалисти по компютърни мрежи
1836,2523,25236001,6001,Аналитик компютърни  мрежи
1837,2523,25236002,6002,Аналитик компютърни комуникации
1838,2523,25236003,6003,Програмист комуникации
1839,2529,2529,"",Специалисти по бази данни и мрежи н.д.
1840,2529,25296001,6001,Експерт сигурност на информационни и комуникационни технологии
1841,2529,25296002,6002,Експерт информационно осигуряване
1842,2529,25296003,6003,Експерт извличане на данни
1843,2529,25296004,6004,Консултант компютърни престъпления
1844,2529,25296005,6005,Консултант сигурност на данни
1845,2529,25296006,6006,Специалист обработка на данни
1846,2529,25296007,6007,Специалист компютърни престъпления
1847,2529,25296008,6008,Специалист сигурност на данни
1848,26,26,"",ЮРИСТИ И СПЕЦИАЛИСТИ ПО ОБЩЕСТВЕНИ НАУКИ И КУЛТУРА
1849,261,261,"",Юристи
1850,2611,2611,"",Прокурори и адвокати
1851,2611,26117001,7001,Прокурор Върховна касационна прокуратура
1852,2611,26117002,7002,Прокурор Върховна административна прокуратура
1853,2611,26117003,7003,Следовател Национална следствена служба
1854,2611,26117007,7007,Завеждащ отдел Върховна касационна прокуратура
1855,2611,26117008,7008,Завеждащ отдел Върховна административна прокуратура
1856,2611,26117009,7009,Ръководител отдел Национална следствена служба
1857,2611,26117010,7010,Директор Окръжна следствена служба
1858,2611,26117011,7011,Адвокат
1859,2611,26117012,7012,Младши прокурор
1860,2611,26117013,7013,Прокурор градска прокуратура
1861,2611,26117014,7014,Прокурор окръжна прокуратура
1862,2611,26117015,7015,Прокурор районна прокуратура
1863,2611,26117016,7016,Стажант-адвокат
1864,2611,26117017,7017,Младши адвокат
1865,2611,26117020,7020,Следовател следствена служба
1866,2611,26117021,7021,Юрисконсулт
1867,2611,26117022,7022,Главен юрисконсулт
1868,2611,26117023,7023,Старши юрисконсулт
1869,2611,26117024,7024,Младши юристконсулт
1870,2611,26117025,7025,Младши следовател
1871,2612,2612,"",Съдии
1872,2612,26129001,9001,Съдия Конституционен съд
1873,2612,26127002,7002,Съдия Върховен касационен съд
1874,2612,26127003,7003,Съдия Върховен административен съд
1875,2612,26127004,7004,Младши съдия
1876,2612,26127005,7005,Стажант-съдия
1877,2612,26127006,7006,Съдия
1878,2612,26127007,7007,Съдия по вписванията
1879,2612,26127008,7008,Държавен съдебен изпълнител
1880,2612,26127009,7009,Частен съдебен изпълнител
1883,2619,26197003,7003,Помощник-нотариус
1884,2619,26197007,7007,Правен съветник
1885,2619,26195009,5009,Ръководител юридически екип
1886,2619,26195010,5010,Инспектор в Инспектората към Висшия съдебен съвет
1887,2619,26195011,5011,Експерт в Инспектората към Висшия съдебен съвет
1888,2619,26195012,5012,Съдебен администратор
1889,2619,26195013,5013,Съдебен помощник
1890,2619,26195014,5014,Прокурорски помощник
1891,2619,26195015,5015,Съдебен съветник
1892,2619,26197016,7016,Главен инспектор в Инспектората към Висшия съдебен съвет
1893,262,262,"",Библиотекари архивисти и уредници
1894,2621,2621,"",Архивисти и уредници
1895,2621,26217001,7001,Главен уредник музей
1896,2621,26217002,7002,Главен архивист
1897,2621,26217003,7003,Главен уредник галерия за изкуства
1898,2621,26216004,6004,Уредник музей
1899,2621,26216005,6005,Уредник галерия за изкуства
1900,2621,26216006,6006,Уредник зооколекция в зоологическа градина
1901,2621,26216007,6007,Архивист
1902,2621,26216008,6008,Завеждащ филиал музей
1903,2621,26216009,6009,Уредник културен институт
1904,2621,26216010,6010,Куратор
1905,2621,26216011,6011,Музеен педагог
1906,2622,2622,"",Библиотекари и сродни на тях специалисти
1907,2622,26225001,5001,Библиотекар
1908,2622,26226002,6002,Библиотекар-експерт
1909,2622,26227003,7003,Главен библиотекар
1910,2622,26226004,6004,Методист библиотека
1911,2622,26225005,5005,Библиотекар-специалист
1912,2622,26225006,5006,Библиограф
1913,2622,26226007,6007,Библиограф-експерт
1914,2622,26227008,7008,Главен библиограф
1915,2622,26225009,5009,Библиограф-информатор
1916,2622,26226010,6010,Документалист
1917,2622,26226011,6011,Експерт икономическа информация
1918,2622,26226012,6012,Експерт техническа информация
1919,263,263,"",Специалисти по обществени науки и религиозни специалисти
1920,2631,2631,"",Икономисти
1921,2631,26316001,6001,Икономически съветник
1922,2631,26316002,6002,Икономически анализатор
1923,2631,26316003,6003,Специалист иконометрия
1924,2631,26317004,7004,Главен икономист
1925,2631,26316005,6005,Икономист банково дело
1926,2631,26316006,6006,Икономист външна търговия
1927,2631,26316007,6007,Икономист данъчно облагане
1928,2631,26316008,6008,Икономист доходи и жизнен стандарт
1929,2631,26316009,6009,Икономист иконометрия
1930,2631,26316010,6010,Икономист индустриални отношения
1931,2631,26316011,6011,Икономист индустрия
1932,2631,26316012,6012,Икономист организация и управление
1933,2631,26316013,6013,Икономист организация на производството
1934,2631,26316014,6014,Икономист организация на труда
1935,2631,26316015,6015,Икономист селско стопанство
1936,2631,26316016,6016,Икономист социални грижи и подпомагане
1937,2631,26316017,6017,Икономист социално застраховане
1938,2631,26316018,6018,Икономист социално осигуряване
1939,2631,26316019,6019,Икономист транспорт
1940,2631,26316020,6020,Икономист труд
1941,2631,26316021,6021,Икономист туризъм
1942,2631,26316022,6022,Икономист търговия
1943,2631,26316023,6023,Икономист управление на персонала
1944,2631,26316024,6024,Икономист финанси
1945,2631,26316025,6025,Икономист цени
1946,2631,26316026,6026,Икономист плановик
1947,2631,26316027,6027,Икономист себестойчик
1948,2631,26316028,6028,Икономист обществени поръчки
1949,2631,26316029,6029,Икономист
1950,2631,26315030,5030,Главен касиер
1951,2632,2632,"",Социолози антрополози и сродни на тях
1952,2632,26326001,6001,Антрополог
1953,2632,26326002,6002,Археолог
1954,2632,26326003,6003,Географ
1955,2632,26326004,6004,Географ икономическа география
1956,2632,26326005,6005,Географ политическа география
1957,2632,26326006,6006,Географ физическа география
1958,2632,26326007,6007,Етнолог
1959,2632,26326008,6008,Криминолог
1960,2632,26326009,6009,Пенолог
1961,2632,26326010,6010,Социолог
1962,2632,26326011,6011,Социолог криминолог
1963,2632,26326012,6012,Социолог пенолог
1964,2632,26326013,6013,Социолог производствен
1965,2632,26326014,6014,Социолог социална патология
1966,2632,26326015,6015,Социален антрополог
1967,2632,26326016,6016,Специалист по културен туризъм
1968,2633,2633,"",Философи историци и политолози
1969,2633,26336001,6001,Генеалог
1970,2633,26336002,6002,Историк
1971,2633,26336003,6003,Политолог
1972,2633,26336004,6004,Философ
1973,2634,2634,"",Психолози
1974,2634,26346001,6001,Психолог
1975,2634,26346002,6002,Психолог клиничен
1976,2634,26346003,6003,Психолог училищен
1977,2634,26346004,6004,Психотерапевт
1978,2634,26346005,6005,Арт терапевт
1979,2635,2635,"",Специалисти по социална работа и консултиране
1980,2635,26356001,6001,Експерт здравно осигуряване
1981,2635,26356002,6002,Социален работник в социална услуга
1982,2635,26356003,6003,Социален работник
1983,2635,26356004,6004,"Социален работник, закрила на детето"
1984,2635,26356005,6005,"Социален работник, социално подпомагане"
1985,2635,26356006,6006,Социален работник за работа със семейство
1986,2635,26356007,6007,Специалист социални дейности
1987,2635,26356008,6008,Социален работник за работа с лица с девиантно поведение
1988,2635,26356009,6009,"Социален работник, хора с увреждания и социални услуги"
1989,2635,26356010,6010,Специалист в социална услуга
1990,2635,26356011,6011,Социален работник за работа с лица извършили престъпления
1991,2635,26356012,6012,Специалист социални дейности (община)
1992,2635,26356013,6013,Специалист социални дейности (в социално предприятие)
1993,2635,26356014,6014,Специалист социални дейности (семейно планиране)
1994,2635,26356015,6015,Специалист социално подпомагане и ориентиране (за лица намиращи се в затвора)
1995,2635,26356016,6016,Стажант-специалист социални дейности
1996,2635,26356017,6017,Семеен консултант
1997,2635,26356018,6018,Инспектор пробация
1998,2635,26356019,6019,Консултант деца и младежи
1999,2635,26356020,6020,Брачен консултант
2000,2635,26356021,6021,Предприемач в социалната работа
2001,2635,26356022,6022,Социален педагог
2002,2635,26355023,5023,Гериатричен специалист
2003,2636,2636,"",Духовници и специалисти по религии
